"index";"Company";"TypeName";"Inches";"pixle_width";"pixle_height";"touchscreen";"cpu_speed";"cpu_brand";"cpu_";"Ram";"memmory_type";"primary_storage";"secondary_storage";"gpu_";"Gpu_brand";"OpSys";"Weight";"Price"
1241;"Asus";"Ultrabook";13.0;1920;1080;0;2.5;"Intel";"Core i7";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.5;68198
1242;"Acer";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";4;"HDD";500;0;" HD Graphics 520";"Intel";"linux";2.4;19277
1243;"Dell";"2 in 1 Convertible";17.0;1920;1080;1;2.7;"Intel";"Core i7";16;"SSD";512;0;" GeForce 940MX";"Nvidia";"window";2.8;95851
1244;"HP";"Notebook";14.0;1920;1080;0;2.3;"Intel";"Core i5";4;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.5;58607
1246;"Dell";"Notebook";14.0;1366;768;0;2.5;"Intel";"Core i5";4;"HDD";500;0;" HD Graphics 620";"Intel";"window";1.6;46620
1247;"Asus";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";256;1024;" GeForce GTX 1070";"Nvidia";"window";2.3;123876
1248;"Lenovo";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 620";"Intel";"N/A";2.3;30529
1249;"Dell";"2 in 1 Convertible";13.0;3200;1800;1;1.2;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 615";"Intel";"window";1.2;96597
1250;"Dell";"Notebook";16.0;1366;768;0;1.6;"Intel";"Pentium Quad";4;"HDD";500;0;" HD Graphics";"Intel";"linux";2.2;17263
1251;"HP";"Notebook";16.0;1366;768;0;2.5;"AMD";"A6-Series 9220";4;"HDD";500;0;" Radeon R4 Graphics";"AMD";"window";1.9;21259
1252;"Lenovo";"Notebook";16.0;1920;1080;0;2.3;"Intel";"Core i3";6;"SSD";128;0;" GeForce 920MX";"Nvidia";"window";2.4;30316
1253;"Lenovo";"Notebook";14.0;1920;1080;0;2.3;"Intel";"Core i5";8;"SSD";256;0;" HD Graphics 520";"Intel";"window";1.9;57116
1254;"Dell";"Notebook";16.0;1366;768;0;1.6;"Intel";"Pentium Quad";4;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;23656
1255;"Asus";"Notebook";16.0;1366;768;0;1.1;"Intel";"Celeron Dual";4;"HDD";1024;0;" HD Graphics 500";"Intel";"window";2.0;18062
1256;"Asus";"Gaming";17.0;1920;1080;0;2.6;"Intel";"Core i7";16;"Hybrid";128;1024;" GeForce GTX 970M";"Nvidia";"window";4.0;101232
1257;"Dell";"Notebook";16.0;1366;768;0;2.0;"Intel";"Core i3";4;"HDD";500;0;" HD Graphics 520";"Intel";"window";2.3;26107
1258;"Lenovo";"Notebook";16.0;1920;1080;0;2.5;"Intel";"Core i7";8;"Hybrid";1024;0;" Radeon R5 M330";"AMD";"window";2.3;47686
1259;"MSI";"Gaming";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"Hybrid";128;1024;" GeForce GTX 960M";"Nvidia";"window";2.4;65481
1260;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;2.3;"Intel";"Core i5";4;"SSD";128;0;" HD Graphics 520";"Intel";"window";1.8;44383
1261;"Asus";"Ultrabook";13.0;1920;1080;0;0.9;"Intel";"Core M";8;"SSD";512;0;" HD Graphics 515";"Intel";"window";1.2;38841
1262;"Dell";"Notebook";16.0;1366;768;0;2.4;"Intel";"Core i3";6;"HDD";1024;0;" HD Graphics 620";"Intel";"window";2.3;24456
1263;"Acer";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics 400";"Intel";"linux";2.4;15398
1264;"Dell";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;20193
1265;"Lenovo";"Notebook";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"HDD";1024;0;" GeForce GTX 960M";"Nvidia";"window";2.6;47899
1266;"HP";"Notebook";16.0;1920;1080;0;2.9;"AMD";"A9-Series 9410";6;"Hybrid";1024;0;" Radeon R7 M440";"AMD";"window";2.0;29303
1267;"Dell";"Notebook";16.0;1366;768;0;2.7;"Intel";"Core i7";8;"HDD";1024;0;" Radeon R5 M430";"AMD";"linux";2.3;42943
1268;"HP";"Netbook";12.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"Flash Storage";32;0;" HD Graphics 400";"Intel";"window";1.2;11136
1269;"Asus";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i7";4;"HDD";500;0;" GeForce 920M";"Nvidia";"window";2.2;38379
1270;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;2.5;"Intel";"Core i7";4;"SSD";128;0;" HD Graphics 520";"Intel";"window";1.8;33993
1271;"Lenovo";"2 in 1 Convertible";13.0;3200;1800;1;2.5;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 520";"Intel";"window";1.3;79867
1272;"Lenovo";"Notebook";14.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"Flash Storage";64;0;" HD Graphics";"Intel";"window";1.5;12201
1273;"HP";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i7";6;"HDD";1024;0;" Radeon R5 M330";"AMD";"window";2.2;40706
1274;"Asus";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;19660
1275;"Asus";"Ultrabook";13.0;1920;1080;0;0.9;"Intel";"Core M";8;"SSD";512;0;" HD Graphics 515";"Intel";"window";1.2;38841
1276;"Dell";"Notebook";16.0;1366;768;0;2.4;"Intel";"Core i3";6;"HDD";1024;0;" HD Graphics 620";"Intel";"window";2.3;24456
1277;"Acer";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics 400";"Intel";"linux";2.4;15398
1278;"Dell";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;20193
1279;"Lenovo";"Notebook";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"HDD";1024;0;" GeForce GTX 960M";"Nvidia";"window";2.6;47899
1280;"HP";"Notebook";16.0;1920;1080;0;2.9;"AMD";"A9-Series 9410";6;"Hybrid";1024;0;" Radeon R7 M440";"AMD";"window";2.0;29303
1281;"Dell";"Notebook";16.0;1366;768;0;2.7;"Intel";"Core i7";8;"HDD";1024;0;" Radeon R5 M430";"AMD";"linux";2.3;42943
1282;"HP";"Netbook";12.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"Flash Storage";32;0;" HD Graphics 400";"Intel";"window";1.2;11136
1283;"Asus";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i7";4;"HDD";500;0;" GeForce 920M";"Nvidia";"window";2.2;38379
1284;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;2.5;"Intel";"Core i7";4;"SSD";128;0;" HD Graphics 520";"Intel";"window";1.8;33993
1285;"Lenovo";"2 in 1 Convertible";13.0;3200;1800;1;2.5;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 520";"Intel";"window";1.3;79867
1286;"Lenovo";"Notebook";14.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"Flash Storage";64;0;" HD Graphics";"Intel";"window";1.5;12201
1287;"HP";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i7";6;"HDD";1024;0;" Radeon R5 M330";"AMD";"window";2.2;40706
1288;"Asus";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;19660
1289;"Asus";"Ultrabook";13.0;1920;1080;0;0.9;"Intel";"Core M";8;"SSD";512;0;" HD Graphics 515";"Intel";"window";1.2;38841
1290;"Dell";"Notebook";16.0;1366;768;0;2.4;"Intel";"Core i3";6;"HDD";1024;0;" HD Graphics 620";"Intel";"window";2.3;24456
1291;"Acer";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics 400";"Intel";"linux";2.4;15398
1292;"Dell";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;20193
1293;"Lenovo";"Notebook";16.0;1920;1080;0;2.6;"Intel";"Core i7";8;"HDD";1024;0;" GeForce GTX 960M";"Nvidia";"window";2.6;47899
1294;"HP";"Notebook";16.0;1920;1080;0;2.9;"AMD";"A9-Series 9410";6;"Hybrid";1024;0;" Radeon R7 M440";"AMD";"window";2.0;29303
1295;"Dell";"Notebook";16.0;1366;768;0;2.7;"Intel";"Core i7";8;"HDD";1024;0;" Radeon R5 M430";"AMD";"linux";2.3;42943
1296;"HP";"Netbook";12.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"Flash Storage";32;0;" HD Graphics 400";"Intel";"window";1.2;11136
1297;"Asus";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i7";4;"HDD";500;0;" GeForce 920M";"Nvidia";"window";2.2;38379
1298;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;2.5;"Intel";"Core i7";4;"SSD";128;0;" HD Graphics 520";"Intel";"window";1.8;33993
1299;"Lenovo";"2 in 1 Convertible";13.0;3200;1800;1;2.5;"Intel";"Core i7";16;"SSD";512;0;" HD Graphics 520";"Intel";"window";1.3;79867
1300;"Lenovo";"Notebook";14.0;1366;768;0;1.6;"Intel";"Celeron Dual";2;"Flash Storage";64;0;" HD Graphics";"Intel";"window";1.5;12201
1301;"HP";"Notebook";16.0;1366;768;0;2.5;"Intel";"Core i7";6;"HDD";1024;0;" Radeon R5 M330";"AMD";"window";2.2;40706
1302;"Asus";"Notebook";16.0;1366;768;0;1.6;"Intel";"Celeron Dual";4;"HDD";500;0;" HD Graphics";"Intel";"window";2.2;19660
